code;name;price
BP43004;Колодки тормозные DAEWOO NEXIA (DOHC), CHEVROLET LACETTI передние (GDB3171);697
BP43006;Колодки тормозные DAEWOO NEXIA (SOHC), MATIZ, LANOS SOHC передние (GDB3195);404
BP43001;Колодки тормозные FORD FOCUS II/C-MAX/MAZDA 3/VOLVO S40/V50 передние (GDB1583=GDB1939);907.1
BP43123;Колодка передняя Фенокс Ford Transit 06- 2.2 TDCi, Transit Tourneo 2.2 TDCi 07-;786.6
BP43024;Колодки тормозные пер. HYUNDAI (GDB3352) SONATA 16``;572.6
BP43127;"Колодки тормозные KIA CERATO (1.5, 1.6, 2.0, 1.6CRDi)(15"")(03~) передние (GDB3367)";573.4
BP43002;Колодки тормозные RENAULT LOGAN 04-/SANDERO 08- передние без датчика(GDB1332=GDB1634=GDB1635=GDB400);470.9
BP53023;Колодки задние DAEWOO (GS8543) NEXIA, CHEVROLET LANOS;548.4
BP53045;Колодки тормозные CHEVROLET AVEO задние (GS8760);650.9
BP43058;Колодки тормозные CHEVROLET LACETTI -07` задние (GDB3348);489.9
BP53024;Колодки тормозные DAEWOO MATIZ задние барабанные (GS8645);424.7
BP53047;Колодки тормозные зад. FORD (GS8736) FOCUS II барабанные;752.3
BP43152;Колодки тормозные HYUNDAI SOLARIS 10-/KIA SOUL.OPIRUS, SONATA V (NF) 05- задние (GDB3494);737.5
BP43151;Колодки тормозные HYUNDAI SOLARIS, KIA RIO 11 передние;737.5
BP43150;Колодки тормозные KIA SPECTRA  ИЖЕВСК передние (GDB3285=GDB3245);595.7
BP43018;Колодки тормозные RENAULT LOGAN 09-, DUSTER, CLIO III, NISSAN MICRA K12,NOTE передниеGDB3332=GDB1614;583.5
BP53002;Колодки тормозные RENAULT LOGAN, CLIO, Sandero, SYMBOL, TWINGO, CITROEN XSARA, PEUGEOT задние GS8534;707
BP43054;Колодки тормозные зад. Chevrole Cruze 09- FENOX;502.8
FDP7480T;Колодки тормозные зад. DUCATO, BOXER, JUMPER <06 усиленныe PILENGA;580.7
FDP9260;Колодки тормозные зад. DUCATOIII BOXERIII JUMPERIII PILENGA;608.1
FDP9123;Колодки тормозные зад. FORD TRANSIT 140 л.с. IVECO DAILY III PILENGA;649.5
BP53019;"Колодки тормозные RENAULT LOGAN (GS8669) задние (180*40; -ABS; Bosch syst.)";500.1
FDP8900;Колодки тормозные зад. SPRINTER 06>, CRAFTER 06> PILENGA;721.6
FDP9123T;Колодки тормозные зад. TRANSIT 140 л.с. DAILY III усиленные PILENGA;714.8
BP43039;Колодки тормозные задние Chevrole Lacetti 07- FENOX;437.9
FDP1725;Колодки тормозные задние FORD TRANSIT 115 л.с. с датчиком PILENGA;595.4
BSP8455N;Колодки тормозные задние LARGUS, LOGAN 203мм со скобой Bosch PILENGA;671
FDP7350T;Колодки тормозные пер. BOXER JUMPER DUCATO Q18 усил. с датч. PILENGA;812.8
FDP9250;Колодки тормозные пер. DUCATOIII BOXERIII JUMPERIII с датч. PILENGA;965.9
FDP1724T;Колодки тормозные пер. FORD TRANSIT 115/140 л.с. усиленные PILENGA;993.6
FDP8890;Колодки тормозные пер. MB SPRINTER 06>, CRAFTER  06> PILENGA;707.2
BP43060;Колодки тормозные перед. Chevrole Cruze 09- FENOX;751.7
BP43003;Колодки тормозные перед. Chevrolet Lacetti 1.4/1.6/1.8 05> FENOX;683.5
BP43005;Колодки тормозные перед. Daewoo Nexia 1.5, Lanos 1.5 FENOX;530.2
FDP1724;Колодки тормозные передние PILENGA FD-P 1724 Ford Tranzit 2007;821
IW73018;Провода высоковольтные DAEWOO MATIZ 0.8;235.1
PH212813;Шланг тормозной DAEWOO NEXIA FENOX задний;198
BHP3617R;Шланг тормозной задний FORD TRANSIT PILENGA;105.7
BHP3590R;Шланг тормозной задний LAGRUS LOGAN PILENGA;90.4
PH210602;Шланг тормозной передний DAEWOO MATIZ;388.5
BHP3616F;Шланг тормозной передний FORD TRANSIT PILENGA;302
BHP3230F;Шланг тормозной передний LARGUS LOGAN PILENGA;91.6
РН214679;Шланг тормозной передний DAEWOO NEXIA/LANOS;211.8
PH217000;Шланг тормозной ФЕНОКС Chevrolet Lacetti 03.05- F(L);199.2
PH218375;Шланг тормозной LACETTI задн L 425мм;217.3
PH218376;Шланг тормозной LACETTI задн R 425мм;223.7
PH210611;Шланг тормозной DAEWOO MATIZ FENOX задний;276.3
PH212526;Шланг тормозной ФЕНОКС Ford Focus - rear;160.5
PH214678;Шланг тормозной ФЕНОКС FORD Mondeo I,II - front;217
PH212505;Шланг тормозной ФЕНОКС FORD Mondeo II (95->) - rear;168
PH210427;Шланг тормозной Hyundai Accent передний левый !Распродажа;515.5
PH210428;Шланг тормозной Hyundai Accent передний правый !Распродажа;515.5
PH210429;Шланг тормозной HYUNDAI ACCENT FENOX задний;299.6
PH214653;Шланг тормозной ФЕНОКС RENAULT 19,21 - front/rear;153.8
PH212798;Шланг тормозной RENAULT LOGAN FENOX передний;181.8
PH214764;Шланг тормозной ФЕНОКС RENAULT Megane/Scenic - front;192.2
GBH251;"Шланг тормозной ФЕНОКС Rover 200,400; Honda Concerto - front";610.8
PJP8929;Крестовина карданного вала FORD TRANSIT 115/140 л.с. PILENGA;386.4
W05215B9;Набор сцепления CHEVROLET LACETTI, DAEWOO NEXIA new1.4, 1.6 16кл KRAFTTECH б/п;2647.4
W00185G;Набор сцепления DAEWOO MATIZ 1.0, CHEVROLET AVEO 1,2 KRAFTTECH;2671.8
W11215A;Набор сцепления HYUNDAI I20/I30/KIA CEED/CERATO 1.4/1.6 KRAFTTECH;2867
W07200G;Набор сцепления KIA SPECTRA Ижевск, RIO I KRAFTTECH;2799.9
W03215A;Набор сцепления DAEWOO NEXIA KRAFTTECH 1,6 16кл;2690.1
W04200G;Набор сцепления CHEVROLET LANOS, DAEWOO NEXIA KRAFTTECH 1.5 8кл;2671.8
W00170I;Набор сцепления DAEWOO MATIZ 0,8 KRAFTTECH;2189.9
W01220B9;Набор сцепления FORD FOCUS II KRAFTTECH 1.4-1.6;3214.7
W05215A;Набор сцепления HYUNDAI ACCENT (ТАГАЗ), GETZ 1.4, 1.6 DOHC, ELANTRA HD (11`-) KRAFTTECH;2854.8
W12215F;Набор сцепления NISSAN ALMERA CLASSIC KRAFTTECH;2537.6
W18200C;Набор сцепления NISSAN ALMERA N16, PRIMERA P10, P11 KRAFTTECH;1769
W03200D;Набор сцепления RENAULT LOGAN KRAFTTECH 1.6 620108000/MK9523;3159.8
W02180I;Набор сцепления RENAULT LOGAN, SIMBOL,KANGOO,MEGAN,SANDERO, TWINGO 1.2-1.4 KRAFTTECH;2653.5
W00220J;Набор сцепления SKODA OCTAVIA, VW 1.6-2.0 KRAFTTECH;3046.3
W06200B9;Набор сцепления ВАЗ ЛАРГУС RENAULT LOGAN 16V KRAFTTECH б/п;3383.1
CVP8499K;ШРУС (граната) внутренний DUCATO BOXER JUMPER левый 41x29 PILENGA;1689.8
CVP8501K;ШРУС (граната) внутренний DUCATO JAMPER BOXERправый 41x29 PILENGA;2496.4
CVP4403K;ШРУС (граната) наружный DUCATO BOXER JUMPER шлицы - 35х29 PILENGA;1387.2
LFC0563;Вентилятор кондиционера CHEVROLET LANOS/Leganza/Nubira;1530.9
LFh 0563;Вентилятор отопителя Lanos/Leganza/Nubira;1442.9
LFc 0580;Вентилятор радиатора Lanos/Leganza/Nubira;1589.8
LFc 0103;Вентилятор радиатора ZAZ-Daewoo Sens (02-);828.3
AL21202;Генератор  Chevrolet Aveo 1.2, 1.4, Chevrolet Lacetti 1.4, 1.6, Daewoo 85А !Распродажа;5604.6
AL21201;Генератор RENAULT LOGAN, KANGOO, LAGUNA;6580.7
AL21306;Генератор  DEWOO LANOS для (авто без конд.);4453.6
AL11303;Генератор DAEWOO MATIZ  65А под клиновой ремень;4780.2
AL21203;Генератор DAEWOO NEXIA SOHC 85А;4676.3
AL21307;Генератор  Ford Focus II 1.4, 1.6, Ford C-Max 1.6, Ford Fusion 1.25;7130.8
TSN12814;Датчик температуры охлаждающей жидкости DAEWOO NEXIA (в радиатор);170.4
TSN12100;Датчик включения вентилятора HYUNDAI ACCENT;194.2
TSN12010;Датчик включения вентилятора  Hyundai Sonata,Lantra,Elantra !Распродажа;268.9
TSN22330;Датчик температуры охлаждающей жидкости Hyundai Sonata,Coupe,Pony,Lantra,H100,Elantra;160.3
TSN22634;Датчик температуры охлаждающей жидкости DAEWOO NEXIA (в блок);141.2
TSN22604;Датчик температуры DAEWOO NEXIA, MATIZ, LEGANZA  DOHC (в коллектор);107
TSN22968;Датчик температуры охлаждающей жидкости RENAULT LOGAN, CLIO, MEGAN, SCENIC;180.7
TSN22602;Датчик температуры охлаждающей жидкости Ford Focus II,C-Max,Escort,Mondeo,Fiesta,Transit ФЕНОКС;217.7
TSN22030;Датчик температуры охлаждающей жидкости Hyunday Accent,Matrix,Getz,Coupe,KIA Magentis ФЕНОКС;228.3
SC 0901;Катушка зажигания Renault Logan/Clio 2/Duster/Sandero,Lada Largus 8v;954.2
IC16015;Катушка зажигания DAEWOO NEXIA NEW, CHEVROLET LACETTI 1.4/1.6;1271.2
IC16016;Катушка зажигания CHEVROLET AVEO 1,2/1,4/LACETTI 1,8/LANOS 1,5/MATIZ 1,0(96566260)3-х конт-ый разеъм;1158.4
IC16017;Катушка зажигания RENAULT LOGAN 8V FENOX;952.7
NP 1332;Провод В В ФЕНОКС Daewoo Nexia (IW 73020 07) силикон.100%,ИУ;465.4
IW73016;Провода высоковольтные DAEWOO 1.4-1.6 DOHC NEXIA, AVEO, CRUZE, LANOS, NUBIRA;588.4
IW73019;Провода высоковольтные RENAULT LOGAN 1.4, 1.6;350.5
SIW 0901;Провода высоковольтные Renault Logan LADA Largus 8v Logan СТАРТВОЛЬТ 8мм;501.3
ST31123;Стартер  CHEVROLET Lacetti, Aveo, Lanos, Opel Astra FENOX;3946.5
LFc0970;Электровентилятор охлаждения RENAULT LOGAN 1,4 без AC;1606.2
LFc0955;Электровентилятор охлаждения RENAULT LOGAN 08- M/A LFc 0955;1758.6
LFc0966;Электровентилятор охлаждения RENAULT LOGAN1.6i A/C+, LADA LARGUS A/C+ LUZAR (08-);2915
PTP0608K;Натяжитель ремня LARGUS, LOGAN 16v без ГУР PILENGA;1002.3
CBP7929;Опора амортизатора TRANSIT 06> переднего PILENGA;462
CBP5035;Подшипник опоры амортизатора переднего BOXERIII JAMPERIII DUCATOIII PILENGA;174.9
CBP4709;Подшипник подвесной FORD TRANSIT 140 л.с. 35мм PILENGA;627.9
PWP1305;Подшипник ступицы 2101 к-т 2шт наруж.+внутрений PILENGA;228.3
PWP1307;Подшипник ступицы 2108 задний PILENGA;298.8
PWP1306;Подшипник ступицы 2108 передний PILENGA;326.2
PWP1304;Подшипник ступицы 2121 PILENGA;194.5
PWP9042;Подшипник ступицы JUMPERIII BOXERIII передний ABS, 90x55x55 PILENGA;1110.4
PWP3596;Подшипник ступицы LARGUS LOGAN MEGAN2 NOTE пердний без ABS PILENGA;669
PWP3637;Подшипник ступицы LARGUS LOGAN MEGAN2 NOTE передний с ABS PILENGA;915
PTP1523;Ролик натяжителя 1118/2123 гладкий PILENGA;267.7
PTP1546;Ролик натяжителя 2108 нов. об. PILENGA;256.8
PTP1545;Ролик натяжителя 2110-2112 PILENGA натяжной;229.1
PTP1544;Ролик натяжителя 2112 PILENGA;221.6
PTP1570;Ролик натяжителя 2170 натяжной автоматический PILENGA;610.7
PTP1571;Ролик натяжителя 2170 опорный PILENGA;313.1
PTP2770;Ролик натяжителя FORD TRANSIT 115 л.с.,140 л.с. PILENGA;297.9
PTP0228;Ролик натяжителя FORD TRANSIT PILENGA;445.5
PTP0228K;Ролик натяжителя FORD TRANSIT в сборе PILENGA;1606.9
PTP4700;Ролик натяжителя JUMPER III, DUCATO III, TRANSIT, BOXER III PILENGA;415.3
PTP4701;Ролик натяжителя JUMPERIII,DUCATOIII,BOXERIII опорный PILENGA;212.9
PTP4754K;Ролик натяжителя LADA LARGUS LOGAN MEGANE в сборе 8кл. PILENGA;1088.2
PTP0608;Ролик натяжителя LARGUS, LOGAN 16v без ГУР PILENGA;518.5
PTP4754;Ролик натяжителя ремня LARGUS LOGAN с ГУР+кондиционер PILENGA;205.4
WHB81120;Ступица передняя TOYOTA ФЕНОКС инд уп;2824
LB 0410;Ремень генератора Sens (02-)/Chance (09-) 1.1/1.3 MТ;63.7
LB0548;Ремень ручейковый 5PK870 DAEWOO NEXIA генератора без ГУР;148.7
LB 0547;Ремень генератора DAEWOO NEXIA 5PK1008 с гидроусилителем;159.4
LB 0549;Ремень ручейковый 5PK970 DAEWOO NEXIA SOHC генератора с ГУР;156.7
PH210609;Шланг тормозной CHEVROLET AVEO FENOX задний;201.9
PH214637;Шланг тормозной RENAULT LOGAN FENOX задний;180.8
PH212812;Шланг тормозной DAEWOO LANOS FENOX передний;150.6
676512071;Фара RENAULT LOGAN BOSCH левая;1740.5
676512072;Фара RENAULT LOGAN BOSCH правая;1740.5
AG225 2K;Фильтр воздушный GOODWILL (2 штв кмпл) SEAT, VW;424.2
AG544;Фильтр воздушный GOODWILL 323 C/F/S IV (BG),MX-5;143.6
AG800;Фильтр воздушный GOODWILL ALFA ROMEO, FIAT;218.8
AG615;Фильтр воздушный GOODWILL ATLAS,CASE, KOMATSU…;282.2
AG205;Фильтр воздушный GOODWILL Audi;188.7
AG207;Фильтр воздушный GOODWILL Audi;252.2
AG261;Фильтр воздушный GOODWILL AUDI A3,SEAT,SCODA,VW;359.1
AG213;Фильтр воздушный GOODWILL AUDI A4;287.2
AG223;Фильтр воздушный GOODWILL AUDI, SCODA, VW;160.3
AG210;Фильтр воздушный GOODWILL Audi, VW;178.7
AG212;Фильтр воздушный GOODWILL Audi, VW, Skoda, Seat;280.6
AG217;Фильтр воздушный GOODWILL BMW;192.1
AG252;Фильтр воздушный GOODWILL BMW 3,Z3;207.1
AG621;Фильтр воздушный GOODWILL CHERY Amulet;150.3
AG623;Фильтр воздушный GOODWILL CHERY For a;237.1
AG622;Фильтр воздушный GOODWILL CHERY Tiggo;309.9
AG110;Фильтр воздушный GOODWILL CHEVROLET Captiva;314
AG198;Фильтр воздушный GOODWILL CHEVROLETCruze,  OPEL Astra;346.7
AG102;Фильтр воздушный GOODWILL CHRYSLER GR.VOYAGER;167
AG100;Фильтр воздушный GOODWILL CHRYSLER,GAZEL;202.1
AG372;Фильтр воздушный GOODWILL CINROEN, PEUGEOT;222.1
AG599;Фильтр воздушный (1500A023) LANCER X, OUTLANDER XL, CITROEN C-CROSSER (LX2616);309.9
AG275;Фильтр воздушный GOODWILL CITROEN C4, Berlingo,Picasso/ PEUGEOT 206,307,Partner;267.2
AG276;Фильтр воздушный GOODWILL CITROEN C5,C6 /  PEUGEOT 407;280.6
AG280;Фильтр воздушный CITROEN JUMPER, PEUGEOT BOXER, FIAT DUCATO (LX2059);576.7
AG193;Фильтр воздушный GOODWILL CITROEN, FIAT, PEUGEOT;394.1
AG374;Фильтр воздушный GOODWILL CITROEN. DACIA;193.7
AG601;Фильтр воздушный DAEWOO NEXIA;151.1
AG606;Фильтр воздушный CHEVROLET LANOS 1.4-1.6 97-;162
AG607;Фильтр воздушный GOODWILL DAEWOO;162
AG608;Фильтр воздушный GOODWILL DAEWOO;147
AG616;Фильтр воздушный GOODWILL Daewoo Kalos, Aveo;155.3
AG617;Фильтр воздушный GOODWILL DAEWOO LACETTI, NUBIRA;244
AG619;Фильтр воздушный GOODWILL DAEWOO MATIZ;166.3
AG1001;Фильтр воздушный GOODWILL DAF, SCANIA;1048.8
AG1002;Фильтр воздушный GOODWILL Deutz, MB;1138.9
AG801;Фильтр воздушный GOODWILL FIAT Punto/Grande;167
AG238;Фильтр воздушный GOODWILL FORD COUGAR,VONDEO I,II;190.4
AG246;Фильтр воздушный GOODWILL FORD Fiesta;110.2
